prod,country,longitude,latitude,Harvested_,Crop_Value,Yield,Area1
1148.5,CIV,-6.4590275,7.0419985,2454.0,1193552.5,468.0,2454.0
1148.09997559,CIV,-4.5423685,5.7086705,1697.300048828125,1193136.875,676.4000244140625,1697.300048828125
1146.90002441,CIV,-2.8757085,8.0419945,2177.0,1191889.75,526.9000244140625,2177.0
1146.69995117,CIV,-6.2923615,8.2086605,1972.0,1191681.875,581.4000244140625,1972.0
1146.19995117,CIV,-6.7923595,6.0420025,2199.699951171875,1191162.25,521.0999755859375,2199.699951171875
1145.80004883,CIV,-5.0423665,6.2086685,2070.0,1190746.625,553.5999755859375,2070.0
1145.19995117,CIV,-6.3756945,7.0419985,2454.0,1190123.0,466.7000122070313,2454.0
1144.80004883,CIV,-6.1256955,5.2920055,1989.5,1189707.3749999995,575.4000244140625,1989.5
1143.5,CIV,-3.2090405,7.2919975,1908.0,1188356.375,599.2999877929688,1908.0
1142.90002441,CIV,-3.1257075,7.3753305,1907.0,1187732.75,599.2999877929688,1907.0
1142.30004883,CIV,-2.9590415,5.3753385,2531.0,1187109.2500000002,451.3999938964844,2531.0
1142.09997559,CIV,-6.7090265,7.7919955,2178.0,1186901.375,524.4000244140625,2178.0
1140.0,CIV,-5.7090305,8.1253275,1730.800048828125,1184719.125,658.7000122070312,1730.800048828125
1139.19995117,CIV,-7.7923555,8.3753265,2122.39990234375,1183887.75,536.7999877929688,2122.39990234375
1138.40002441,CIV,-8.0423545,7.1253315,2106.89990234375,1183056.25,540.2999877929688,2106.89990234375
1135.0,CIV,-3.6257055,7.1253315,1772.0,1179523.0,640.5,1772.0
1134.40002441,CIV,-3.5423725,8.2919935,2175.0,1178899.5,521.5999755859375,2175.0
1133.69995117,CIV,-4.5423685,7.3753305,1567.800048828125,1178171.875,723.0999755859374,1567.800048828125
1132.19995117,CIV,-6.2090285,6.2086685,2235.199951171875,1176613.125,506.6000061035156,2235.199951171875
1131.69995117,CIV,-5.7090305,8.0419945,1904.0,1176093.5,594.2999877929688,1904.0
1131.09997559,CIV,-4.4590355,7.6253295,1533.800048828125,1175469.875,737.5,1533.800048828125
1130.59997559,CIV,-5.6256975,6.1253355,2459.0,1174950.375,459.7999877929688,2459.0
1129.40002441,CIV,-3.2090405,7.3753305,1907.0,1173703.25,592.2000122070312,1907.0
1129.19995117,CIV,-6.9590255,9.1253235,2374.0,1173495.375,475.7000122070313,2374.0
1129.09997559,CIV,-5.6256975,6.5420005,2525.0,1173391.5,447.2000122070313,2525.0
1128.30004883,CIV,-6.0423625,6.3753345,2215.0,1172560.25,509.3999938964844,2215.0
1128.09997559,CIV,-5.3756985,5.8753365,2801.0,1172352.25,402.7000122070313,2801.0
1126.90002441,CIV,-4.8757005,6.2086685,2390.0,1171105.25,471.5,2390.0
1126.5,CIV,-5.5423645,6.3753345,2458.0,1170689.5,458.2999877929688,2458.0
1126.5,CIV,-7.7090225,8.9586575,2850.0,1170689.5,395.2999877929688,2850.0
1126.0,CIV,-4.2090365,6.4586675,1857.5,1170169.875,606.2000122070312,1857.5
1126.0,CIV,-5.2923655,6.2920015,1678.699951171875,1170169.875,670.7000122070312,1678.699951171875
1125.59997559,CIV,-5.6256975,6.2920015,2405.10009765625,1169754.25,468.0,2405.10009765625
1124.90002441,CIV,-3.0423745,7.4586635,1907.0,1169026.75,589.7999877929688,1907.0
1124.69995117,CIV,-2.6257095,8.2919935,2379.0,1168818.875,472.7999877929688,2379.0
1123.40002441,CIV,-6.7923595,6.9586655,2139.800048828125,1167467.875,525.0,2139.800048828125
1123.19995117,CIV,-6.4590275,7.1253315,2386.0,1167260.125,470.7999877929688,2386.0
1121.0,CIV,-7.6256895,6.8753325,2183.699951171875,1164973.75,513.4000244140625,2183.699951171875
1119.40002441,CIV,-5.5423645,5.8753365,2359.300048828125,1163311.0,474.5,2359.300048828125
1119.40002441,CIV,-7.2923575,8.2919935,2651.0,1163311.0,422.2999877929688,2651.0
1119.19995117,CIV,-5.4590315,8.3753265,1971.0,1163103.125,567.7999877929688,1971.0
1118.59997559,CIV,-5.8756965,6.8753325,2182.0,1162479.625,512.7000122070312,2182.0
1117.19995117,CIV,-6.5423605,4.8753405,2026.0999755859373,1161024.75,551.5,2026.0999755859373
1115.90002441,CIV,-7.6256895,9.2919895,2237.0,1159673.75,498.8999938964844,2237.0
1115.80004883,CIV,-6.2090285,6.1253355,2315.0,1159569.75,482.0,2315.0
1115.59997559,CIV,-2.7090425,8.2919935,2379.0,1159361.875,468.8999938964844,2379.0
1115.40002441,CIV,-6.4590275,7.2919975,2180.0,1159154.0,511.7000122070313,2180.0
1115.0,CIV,-7.5423565,6.6253335,2079.89990234375,1158738.375,536.0999755859375,2079.89990234375
1114.5,CIV,-3.5423725,6.1253355,1778.5999755859375,1158218.75,626.5999755859375,1778.5999755859375
1110.59997559,CIV,-5.7090305,6.7086665,2062.89990234375,1154165.75,538.4000244140625,2062.89990234375
1109.80004883,CIV,-6.6256935,4.9586735,1810.6999511718752,1153334.375,612.9000244140625,1810.6999511718752
1108.30004883,CIV,-5.8756965,7.7919955,1906.0,1151775.625,581.4000244140625,1906.0
1108.19995117,CIV,-5.8756965,5.1253395,2143.89990234375,1151671.625,516.9000244140625,2143.89990234375
1107.0,CIV,-6.3756945,7.1253315,2386.0,1150424.625,464.0,2386.0
1105.09997559,CIV,-3.1257075,5.8753365,2391.0,1148450.125,462.2000122070313,2391.0
1104.5,CIV,-3.4590395,8.2919935,1971.0,1147826.5,560.4000244140625,1971.0
1102.90002441,CIV,-6.7090265,4.7920075,2259.0,1146163.75,488.2000122070313,2259.0
1102.09997559,CIV,-6.6256935,4.7920075,2113.10009765625,1145332.25,521.5999755859375,2113.10009765625
1101.69995117,CIV,-4.5423685,5.5420045,1646.4000244140625,1144916.625,669.0999755859375,1646.4000244140625
1101.19995117,CIV,-6.0423625,5.0420065,2395.0,1144397.125,459.7999877929688,2395.0
1099.59997559,CIV,-6.6256935,7.2086645,2249.0,1142734.25,489.0,2249.0
1099.09997559,CIV,-6.3756945,7.4586635,2248.0,1142214.75,489.0,2248.0
1098.90002441,CIV,-7.1256915,5.1253395,1935.3000488281248,1142006.875,567.7999877929688,1935.3000488281248
1094.19995117,CIV,-3.3757065,8.1253275,2108.0,1137122.5,519.0999755859375,2108.0
1093.40002441,CIV,-8.1256875,6.9586655,2386.0,1136291.125,458.2999877929688,2386.0
1090.69995117,CIV,-6.4590275,7.3753305,2180.0,1133485.125,500.2999877929688,2180.0
1089.90002441,CIV,-6.2090285,7.6253295,2110.0,1132653.75,516.5999755859375,2110.0
1089.30004883,CIV,-6.8756925,8.9586575,2239.0,1132030.25,486.5,2239.0
1087.80004883,CIV,-2.9590415,7.8753285,1544.4000244140625,1130471.375,704.2999877929688,1544.4000244140625
1087.59997559,CIV,-6.2923615,7.1253315,2386.0,1130263.5,455.7999877929688,2386.0
1087.40002441,CIV,-6.7090265,6.1253355,2218.699951171875,1130055.75,490.2000122070313,2218.699951171875
1087.19995117,CIV,-5.2090325,5.3753385,1909.0,1129847.875,569.5,1909.0
1087.19995117,CIV,-3.2090405,7.8753285,1732.199951171875,1129847.875,627.5999755859375,1732.199951171875
1086.5,CIV,-6.8756925,7.2086645,1503.0999755859375,1129120.375,722.7999877929686,1503.0999755859375
1085.30004883,CIV,-4.6257015,7.4586635,1390.5,1127873.375,780.5,1390.5
1085.0,CIV,-3.7090385,5.4586715,2619.5,1127561.625,414.2000122070313,2619.5
1083.40002441,CIV,-6.1256955,7.3753305,2180.0,1125898.875,497.0,2180.0
1081.69995117,CIV,-4.5423685,6.6253335,1774.0,1124132.125,609.7000122070312,1774.0
1079.5,CIV,-5.4590315,5.7086705,2217.800048828125,1121845.875,486.7999877929688,2217.800048828125
1078.80004883,CIV,-4.4590355,6.3753345,1843.0,1121118.375,585.2999877929688,1843.0
1078.59997559,CIV,-6.0423625,5.3753385,2092.199951171875,1120910.5,515.5999755859375,2092.199951171875
1077.80004883,CIV,-6.6256935,5.9586695,2264.699951171875,1120079.125,476.0,2264.699951171875
1077.69995117,CIV,-6.1256955,8.2086605,1904.0,1119975.25,566.0999755859375,1904.0
1076.90002441,CIV,-5.9590295,5.8753365,2201.300048828125,1119143.875,489.2000122070313,2201.300048828125
1076.59997559,CIV,-5.9590295,7.7919955,1701.0,1118832.0,632.9000244140625,1701.0
1076.30004883,CIV,-5.3756985,5.3753385,2089.300048828125,1118520.25,515.2000122070312,2089.300048828125
1076.0,CIV,-3.3757065,7.2919975,1908.0,1118208.5,564.0,1908.0
1075.40002441,CIV,-3.1257075,7.4586635,1907.0,1117585.0,564.0,1907.0
1074.40002441,CIV,-4.1257035,6.5420005,1842.0,1116545.75,583.2000122070312,1842.0
1073.69995117,CIV,-3.0423745,5.8753365,2323.0,1115818.25,462.2000122070313,2323.0
1073.30004883,CIV,-6.4590275,6.3753345,2227.300048828125,1115402.625,481.8999938964844,2227.300048828125
1073.30004883,CIV,-5.7923635,6.7919995,2114.0,1115402.625,507.7999877929688,2114.0
1071.69995117,CIV,-8.2923535,6.5420005,2078.89990234375,1113739.75,515.5,2078.89990234375
1071.59997559,CIV,-5.0423665,5.7920035,2389.699951171875,1113636.0,448.5,2389.699951171875
1071.59997559,CIV,-5.4590315,6.4586675,2389.0,1113636.0,448.6000061035156,2389.0
1070.0,CIV,-5.8756965,5.2086725,2006.6999511718752,1111973.25,533.2999877929688,2006.6999511718752
1067.69995117,CIV,-5.5423645,6.1253355,1643.699951171875,1109583.0,649.5,1643.699951171875
1066.59997559,CIV,-5.5423645,5.2086725,2236.800048828125,1108439.75,476.8999938964844,2236.800048828125
1066.19995117,CIV,-2.5423765,8.2919935,2311.800048828125,1108024.125,461.2000122070313,2311.800048828125
1065.0,CIV,-6.2090285,8.3753265,1971.0,1106777.125,540.4000244140625,1971.0
1064.69995117,CIV,-7.2090245,7.4586635,2724.0,1106465.25,390.8999938964844,2724.0
1064.09997559,CIV,-3.7090385,8.3753265,2175.0,1105841.75,489.2999877929688,2175.0
1063.59997559,CIV,-6.4590275,5.0420065,1593.9000244140625,1105322.25,667.2999877929688,1593.9000244140625
1063.09997559,CIV,-2.9590415,7.4586635,1839.0,1104802.5,578.0,1839.0
1062.80004883,CIV,-7.2923575,7.5419965,2338.800048828125,1104490.75,454.3999938964844,2338.800048828125
1062.59997559,CIV,-6.4590275,7.8753285,1670.699951171875,1104282.875,636.0,1670.699951171875
1062.0,CIV,-5.2923655,8.2919935,2048.5,1103659.375,518.5,2048.5
1060.90002441,CIV,-5.7923635,6.1253355,2149.699951171875,1102516.25,493.6000061035156,2149.699951171875
1059.5,CIV,-7.0423585,6.7919995,2312.89990234375,1101061.25,458.1000061035156,2312.89990234375
1059.40002441,CIV,-6.2923615,6.0420025,2079.699951171875,1100957.375,509.3999938964844,2079.699951171875
1059.19995117,CIV,-5.8756965,5.7920035,2401.60009765625,1100749.5,441.1000061035156,2401.60009765625
1059.0,CIV,-6.7090265,8.8753245,2443.0,1100541.75,433.5,2443.0
1058.80004883,CIV,-6.2923615,4.9586735,2395.0,1100333.75,442.1000061035156,2395.0
1057.30004883,CIV,-3.5423725,5.5420045,2028.9000244140625,1098775.0,521.2000122070312,2028.9000244140625
1056.5,CIV,-6.1256955,7.4586635,2180.0,1097943.625,484.7000122070313,2180.0
1056.0,CIV,-6.1256955,7.5419965,2179.0,1097424.0,484.7000122070313,2179.0
1055.80004883,CIV,-3.2090405,6.0420025,1496.199951171875,1097216.125,705.7000122070312,1496.199951171875
1055.09997559,CIV,-4.5423685,8.0419945,1435.9000244140625,1096488.75,734.7999877929686,1435.9000244140625
1053.80004883,CIV,-3.4590395,5.5420045,2367.39990234375,1095137.75,445.2000122070313,2367.39990234375
1052.69995117,CIV,-5.6256975,8.2919935,1903.0,1093994.5,553.2000122070312,1903.0
1051.59997559,CIV,-7.7923555,9.1253235,1510.800048828125,1092851.375,696.0,1510.800048828125
1050.40002441,CIV,-5.9590295,7.9586615,1701.0,1091604.25,617.5,1701.0
1049.69995117,CIV,-6.2090285,8.2919935,1971.0,1090876.875,532.5999755859375,1971.0
1049.69995117,CIV,-5.5423645,8.2919935,1971.0,1090876.875,532.5999755859375,1971.0
1047.40002441,CIV,-6.3756945,6.9586655,2162.800048828125,1088486.625,484.2999877929688,2162.800048828125
1046.0,CIV,-5.8756965,7.8753285,1701.0,1087031.75,614.9000244140625,1701.0
1045.5,CIV,-5.4590315,6.7086665,2251.0,1086512.125,464.5,2251.0
1044.80004883,CIV,-3.6257055,5.7086705,2019.1999511718752,1085784.75,517.5,2019.1999511718752
1043.40002441,CIV,-4.2090365,5.3753385,2325.0,1084329.75,448.7999877929688,2325.0
1042.09997559,CIV,-5.3756985,8.4586595,1767.0,1082978.75,589.7000122070312,1767.0
1041.69995117,CIV,-6.0423625,6.8753325,2025.5,1082563.0,514.2999877929688,2025.5
1041.59997559,CIV,-5.8756965,7.9586615,1701.0,1082459.125,612.2999877929688,1701.0
1040.80004883,CIV,-3.6257055,7.2086645,1772.0,1081627.75,587.2999877929688,1772.0
1040.59997559,CIV,-7.3756905,5.2920055,1588.699951171875,1081419.875,655.0,1588.699951171875
1040.40002441,CIV,-4.5423685,6.3753345,1843.0,1081212.0,564.5999755859375,1843.0
1039.80004883,CIV,-6.7090265,8.7086585,2308.0,1080588.5,450.6000061035156,2308.0
1039.40002441,CIV,-7.6256895,7.9586615,1749.9000244140625,1080172.75,593.9000244140625,1749.9000244140625
1038.59997559,CIV,-6.8756925,6.2920015,2224.39990234375,1079341.375,466.8999938964844,2224.39990234375
1038.59997559,CIV,-8.0423545,8.2919935,2440.800048828125,1079341.375,425.5,2440.800048828125
1037.80004883,CIV,-6.1256955,6.0420025,2090.5,1078510.0,496.5,2090.5
1036.5,CIV,-2.9590415,7.7086625,1838.0,1077159.125,564.0,1838.0
1035.0,CIV,-7.0423585,6.1253355,1976.5,1075600.25,523.7000122070312,1976.5
1034.40002441,CIV,-7.9590215,8.2086605,1931.0999755859373,1074976.75,535.7000122070312,1931.0999755859373
1032.69995117,CIV,-6.6256935,8.0419945,1683.699951171875,1073210.0,613.2999877929688,1683.699951171875
1032.19995117,CIV,-3.0423745,7.7086625,1838.0,1072690.375,561.5999755859375,1838.0
1031.90002441,CIV,-4.8757005,5.7086705,1252.300048828125,1072378.625,824.0,1252.300048828125
1030.5,CIV,-7.7923555,8.9586575,2782.0,1070923.75,370.3999938964844,2782.0
1029.30004883,CIV,-4.9590335,6.0420025,2391.0,1069676.75,430.5,2391.0
1028.90002441,CIV,-4.4590355,6.4586675,1843.0,1069261.0,558.2999877929688,1843.0
1027.80004883,CIV,-7.4590235,7.3753305,1923.3000488281248,1068117.75,534.4000244140625,1923.3000488281248
1027.30004883,CIV,-7.9590215,7.2919975,2221.199951171875,1067598.25,462.5,2221.199951171875
1026.09997559,CIV,-8.0423545,7.9586615,1911.0999755859373,1066351.125,537.0,1911.0999755859373
1025.40002441,CIV,-7.2090245,5.2086725,2189.0,1065623.625,468.5,2189.0
1024.80004883,CIV,-2.7923755,5.2086725,2052.0,1065000.125,499.5,2052.0
1023.29998779,CIV,-3.2923735,6.5420005,1848.5999755859373,1063441.25,553.5999755859375,1848.5999755859373
1022.79998779,CIV,-6.8756925,8.2919935,2039.0,1062921.75,501.7000122070313,2039.0
1019.79998779,CIV,-7.4590235,6.5420005,1907.0999755859373,1059804.0,534.7999877929688,1907.0999755859373
1019.09997559,CIV,-5.9590295,8.0419945,1700.0,1059076.5,599.5,1700.0
1017.20001221,CIV,-2.6257095,8.2086605,1996.6999511718752,1057101.875,509.5,1996.6999511718752
1015.0,CIV,-3.6257055,5.7920035,1808.1999511718752,1054815.75,561.4000244140625,1808.1999511718752
1014.70001221,CIV,-3.4590395,8.4586595,1970.0,1054503.875,515.0999755859375,1970.0
1013.5,CIV,-5.6256975,5.3753385,2153.199951171875,1053256.75,470.7000122070313,2153.199951171875
1013.20001221,CIV,-5.7923635,5.1253395,2310.300048828125,1052945.125,438.6000061035156,2310.300048828125
1013.09997559,CIV,-5.7923635,6.2086685,2058.89990234375,1052841.125,492.1000061035156,2058.89990234375
1011.59997559,CIV,-6.3756945,8.0419945,1972.0,1051282.25,513.0,1972.0
1011.59997559,CIV,-4.7090345,7.6253295,1456.800048828125,1051282.25,694.4000244140625,1456.800048828125
1010.90002441,CIV,-6.5423605,6.2920015,2147.300048828125,1050554.75,470.7999877929688,2147.300048828125
1010.70001221,CIV,-7.7923555,9.2919895,2034.0,1050347.0,496.8999938964844,2034.0
1010.40002441,CIV,-7.2923575,5.4586715,1448.4000244140625,1050035.25,697.5999755859375,1448.4000244140625
1009.79998779,CIV,-4.8757005,6.1253355,2322.0,1049411.75,434.8999938964844,2322.0
1009.59997559,CIV,-7.3756905,5.7086705,2202.60009765625,1049203.75,458.3999938964844,2202.60009765625
1009.20001221,CIV,-5.5423645,8.3753265,1971.0,1048788.125,512.0999755859375,1971.0
1008.70001221,CIV,-6.7923595,8.9586575,2239.0,1048268.625,450.6000061035156,2239.0
1008.40002441,CIV,-3.4590395,8.2086605,1972.0,1047956.8125,511.3999938964844,1972.0
1008.20001221,CIV,-7.2090245,7.1253315,2349.89990234375,1047748.875,429.1000061035156,2349.89990234375
1006.59997559,CIV,-5.4590315,6.5420005,2457.0,1046086.125,409.7000122070313,2457.0
1005.90002441,CIV,-5.3756985,8.1253275,1768.0,1045358.6875,568.9000244140625,1768.0
1005.79998779,CIV,-7.5423565,6.9586655,1949.8000488281248,1045254.6875,515.9000244140625,1949.8000488281248
1005.70001221,CIV,-7.7923555,8.8753245,2715.0,1045150.875,370.3999938964844,2715.0
1005.5,CIV,-3.5423725,7.3753305,1771.0,1044943.0,567.7000122070312,1771.0
1004.0,CIV,-3.7923715,8.3753265,2079.699951171875,1043384.1875,482.7999877929688,2079.699951171875
1003.79998779,CIV,-5.9590295,7.8753285,1560.5999755859375,1043176.375,643.2000122070312,1560.5999755859375
1003.09997559,CIV,-5.1256995,5.7920035,2513.800048828125,1042448.8125,399.0,2513.800048828125
998.90002441,CIV,-3.8757045,8.2919935,2175.0,1038084.1875,459.2999877929688,2175.0
998.59997559,CIV,-3.7923715,6.3753345,2145.199951171875,1037772.3125,465.5,2145.199951171875
998.5,CIV,-6.2090285,8.4586595,1970.0,1037668.5,506.8999938964844,1970.0
995.20001221,CIV,-6.5423605,4.9586735,1623.9000244140625,1034238.875,612.9000244140625,1623.9000244140625
995.09997559,CIV,-6.8756925,5.8753365,1815.4000244140625,1034135.125,548.2000122070312,1815.4000244140625
994.29998779,CIV,-4.6257015,6.3753345,1843.0,1033303.6875,539.5999755859375,1843.0
993.5,CIV,-3.3757065,8.4586595,1970.0,1032472.3125,504.3999938964844,1970.0
993.5,CIV,-7.3756905,6.2920015,1904.0,1032472.3125,521.9000244140625,1904.0
992.90002441,CIV,-5.8756965,8.0419945,1700.0,1031848.6875,584.0,1700.0
992.70001221,CIV,-3.3757065,8.2919935,1971.0,1031640.875,503.7000122070313,1971.0
992.40002441,CIV,-5.2923655,5.2920055,2065.199951171875,1031329.1875,480.6000061035156,2065.199951171875
992.40002441,CIV,-4.7923675,7.8753285,1829.6999511718752,1031329.1875,542.5,1829.6999511718752
991.09997559,CIV,-4.4590355,6.2086685,1718.0,1029978.125,576.9000244140625,1718.0
991.0,CIV,-6.6256935,7.6253295,2179.0,1029874.1875,454.7999877929688,2179.0
990.79998779,CIV,-7.2923575,6.7086665,1985.3000488281248,1029666.375,499.1000061035156,1985.3000488281248
989.29998779,CIV,-3.2923735,8.4586595,1970.0,1028107.625,502.2000122070313,1970.0
987.70001221,CIV,-6.5423605,5.2920055,1487.9000244140625,1026444.8125,663.7999877929688,1487.9000244140625
986.70001221,CIV,-6.1256955,6.1253355,2005.1999511718752,1025405.625,492.1000061035156,2005.1999511718752
985.59997559,CIV,-6.4590275,5.7920035,2021.5999755859373,1024262.3125,487.6000061035156,2021.5999755859373
985.0,CIV,-3.3757065,7.4586635,1839.0,1023638.875,535.7000122070312,1839.0
984.90002441,CIV,-4.6257015,7.2919975,1406.800048828125,1023534.875,700.0999755859375,1406.800048828125
982.5,CIV,-5.6256975,8.1253275,1836.0,1021040.8125,535.2000122070312,1836.0
981.40002441,CIV,-5.0423665,5.7086705,1734.5,1019897.6874999998,565.9000244140625,1734.5
979.70001221,CIV,-6.0423625,6.7086665,1733.300048828125,1018131.0,565.2999877929688,1733.300048828125
978.79998779,CIV,-5.6256975,5.1253395,2296.5,1017195.625,426.2000122070313,2296.5
978.40002441,CIV,-4.2923695,6.6253335,1842.0,1016779.875,531.2000122070312,1842.0
976.40002441,CIV,-3.6257055,7.2919975,1772.0,1014701.5,551.0999755859375,1772.0
975.70001221,CIV,-3.8757045,8.0419945,1967.5,1013974.0,496.0,1967.5
975.29998779,CIV,-6.4590275,4.8753405,1990.6999511718752,1013558.375,490.0,1990.6999511718752
975.09997559,CIV,-4.5423685,6.4586675,1843.0,1013350.5,529.2000122070312,1843.0
975.0,CIV,-7.0423585,8.7086585,1656.0999755859375,1013246.625,588.7000122070312,1656.0999755859375
972.79998779,CIV,-6.7090265,7.1253315,2386.0,1010960.3125,407.7000122070313,2386.0
972.59997559,CIV,-4.6257015,6.2920015,1566.800048828125,1010752.5,620.7000122070312,1566.800048828125
972.09997559,CIV,-4.1257035,6.7919995,1587.4000244140625,1010232.8125,612.4000244140625,1587.4000244140625
972.09997559,CIV,-7.2090245,6.5420005,1952.6999511718752,1010232.8125,497.8999938964844,1952.6999511718752
972.0,CIV,-5.2923655,8.1253275,1836.0,1010128.875,529.5,1836.0
971.79998779,CIV,-3.7090385,6.2920015,1759.699951171875,1009921.125,552.2999877929688,1759.699951171875
971.79998779,CIV,-6.2923615,7.7919955,1722.699951171875,1009921.125,564.2000122070312,1722.699951171875
971.59997559,CIV,-4.5423685,6.0420025,1546.800048828125,1009713.1875,628.2000122070312,1546.800048828125
968.5,CIV,-6.7923595,7.2086645,2385.0,1006491.625,406.1000061035156,2385.0
968.20001221,CIV,-4.2090365,6.6253335,1774.0,1006179.8125,545.7999877929688,1774.0
967.79998779,CIV,-8.2090205,6.8753325,2251.0,1005764.125,430.0,2251.0
967.59997559,CIV,-6.2090285,4.9586735,2202.300048828125,1005556.3125,439.3999938964844,2202.300048828125
967.0,CIV,-6.2090285,6.7086665,2031.0,1004932.6875,476.2000122070313,2031.0
967.0,CIV,-2.9590415,5.4586715,2051.0,1004932.6875,471.5,2051.0
966.59997559,CIV,-7.1256915,6.1253355,1829.8000488281248,1004517.0,528.2999877929688,1829.8000488281248
964.79998779,CIV,-3.7090385,6.2086685,2048.39990234375,1002646.5,471.0,2048.39990234375
962.90002441,CIV,-4.6257015,7.2086645,1428.300048828125,1000671.875,674.2000122070312,1428.300048828125
962.70001221,CIV,-4.0423705,7.0419985,1704.0,1000464.125,565.0,1704.0
960.70001221,CIV,-6.7923595,7.2919975,2385.0,998385.625,402.7999877929688,2385.0
959.20001221,CIV,-3.3757065,7.2086645,1908.0,996826.8125,502.7999877929688,1908.0
959.0,CIV,-8.1256875,8.3753265,1783.0999755859375,996618.875,537.9000244140625,1783.0999755859375
958.40002441,CIV,-4.7923675,5.9586695,2211.300048828125,995995.375,433.5,2211.300048828125
958.29998779,CIV,-4.2923695,8.3753265,1903.0,995891.5,503.6000061035156,1903.0
957.90002441,CIV,-6.2090285,5.7086705,1778.300048828125,995475.8125,538.7000122070312,1778.300048828125
957.09997559,CIV,-4.2923695,6.4586675,1552.199951171875,994644.375,616.5999755859375,1552.199951171875
956.90002441,CIV,-6.7090265,7.2086645,2385.0,994436.625,401.2000122070313,2385.0
956.59997559,CIV,-3.5423725,8.1253275,2040.0,994124.8125,468.8999938964844,2040.0
954.70001221,CIV,-7.5423565,8.2919935,2145.800048828125,992150.3125,445.0,2145.800048828125
954.59997559,CIV,-3.2923735,7.4586635,1839.0,992046.375,519.0999755859375,1839.0
953.5,CIV,-5.8756965,8.1253275,1700.0,990903.1875,561.0,1700.0
952.90002441,CIV,-7.7090225,9.2086565,1584.800048828125,990279.625,601.2999877929688,1584.800048828125
951.40002441,CIV,-6.9590255,6.0420025,1812.4000244140625,988720.8125,525.0,1812.4000244140625
950.20001221,CIV,-3.7923715,6.5420005,2232.800048828125,987473.6875,425.6000061035156,2232.800048828125
949.0,CIV,-3.0423745,8.2919935,1841.9000244140625,986226.6875,515.2999877929688,1841.9000244140625
946.20001221,CIV,-3.7090385,5.6253375,1963.8000488281248,983316.8125,481.8999938964844,1963.8000488281248
944.40002441,CIV,-7.0423585,7.6253295,2383.0,981446.3125,396.3999938964844,2383.0
943.09997559,CIV,-6.0423625,5.4586715,1720.300048828125,980095.1875,548.2000122070312,1720.300048828125
942.29998779,CIV,-7.4590235,7.9586615,1705.9000244140625,979263.8125,552.4000244140625,1705.9000244140625
941.70001221,CIV,-3.7090385,7.2086645,1772.0,978640.3125,531.5,1772.0
941.29998779,CIV,-5.8756965,6.0420025,2528.0,978224.625,372.2999877929688,2528.0
939.90002441,CIV,-5.4590315,8.0419945,1700.0,976769.8125,552.9000244140625,1700.0
939.5,CIV,-7.2090245,6.9586655,1851.0999755859373,976354.125,507.5,1851.0999755859373
936.59997559,CIV,-6.5423605,7.3753305,2112.0,973340.1875,443.5,2112.0
936.09997559,CIV,-6.0423625,8.1253275,1700.0,972820.6875,550.7000122070312,1700.0
936.09997559,CIV,-5.9590295,8.1253275,1700.0,972820.6875,550.7000122070312,1700.0
935.29998779,CIV,-4.7923675,5.7086705,1435.199951171875,971989.3125,651.5999755859375,1435.199951171875
934.59997559,CIV,-6.9590255,8.3753265,1714.0999755859375,971261.8125,545.2000122070312,1714.0999755859375
934.09997559,CIV,-3.5423725,8.4586595,1970.0,970742.1875,474.2000122070313,1970.0
933.0,CIV,-4.6257015,6.4586675,1843.0,969599.125,506.2000122070313,1843.0
932.59997559,CIV,-5.7090305,8.2086605,1768.0,969183.375,527.5,1768.0
931.29998779,CIV,-3.6257055,7.3753305,1771.0,967832.3125,525.9000244140625,1771.0
931.20001221,CIV,-6.9590255,6.8753325,1870.3000488281248,967728.375,497.8999938964844,1870.3000488281248
930.5,CIV,-8.1256875,6.3753345,2095.10009765625,967000.875,444.1000061035156,2095.10009765625
930.29998779,CIV,-3.7923715,5.6253375,1692.9000244140625,966793.125,549.5,1692.9000244140625
927.70001221,CIV,-5.7090305,6.4586675,1924.9000244140625,964091.1875,481.8999938964844,1924.9000244140625
927.5,CIV,-7.5423565,8.7919915,2079.39990234375,963883.3125,446.0,2079.39990234375
927.40002441,CIV,-7.7923555,9.2086565,1489.5999755859375,963779.3125,622.5,1489.5999755859375
926.90002441,CIV,-3.3757065,8.2086605,1792.0999755859375,963259.8125,517.2000122070312,1792.0999755859375
924.59997559,CIV,-5.9590295,5.0420065,2258.0,960869.625,409.5,2258.0
924.0,CIV,-3.5423725,6.2086685,1895.0999755859373,960246.0,487.6000061035156,1895.0999755859373
922.90002441,CIV,-7.7923555,7.2919975,1678.699951171875,959102.8125,549.7999877929688,1678.699951171875
922.79998779,CIV,-5.1256995,5.2920055,2394.0,958998.875,385.3999938964844,2394.0
922.70001221,CIV,-7.4590235,5.8753365,2007.3000488281248,958895.0,459.7000122070313,2007.3000488281248
922.59997559,CIV,-5.3756985,6.5420005,2252.0,958791.125,409.7000122070313,2252.0
921.70001221,CIV,-7.5423565,8.4586595,1827.5,957855.6875,504.3999938964844,1827.5
921.09997559,CIV,-8.0423545,6.4586675,2020.9000244140625,957232.1875,455.7999877929688,2020.9000244140625
919.90002441,CIV,-3.9590375,7.0419985,1704.0,955985.1875,539.9000244140625,1704.0
917.79998779,CIV,-2.8757085,5.4586715,1915.0,953802.8125,479.2999877929688,1915.0
